Date,Region,City,Customer Type,Channel,Product,Category,Sales Rep,Unit Price,Quantity,Cost Price,COGS,Revenue,Profit
45754,South,Port Harcourt,Corporate,Store,Printer P50,Electronics,Grace,150000,1,120000,120000,150000,30000
45683,North,Port Harcourt,Retail,Store,Desktop PC D21,Electronics,Musa,300000,3,240000,720000,900000,180000
45683,North,Port Harcourt,Retail,Online,Desktop PC D21,Electronics,Aisha,300000,8,240000,1920000,2400000,480000
45659,East,Port Harcourt,Corporate,Online,Desktop PC D21,Electronics,Chidinma,300000,9,240000,2160000,2700000,540000
45668,North,Lagos,Retail,Online,Desktop PC D21,Electronics,Peter,300000,2,240000,480000,600000,120000
45726,North,Port Harcourt,Corporate,Store,Desktop PC D21,Electronics,Musa,300000,10,240000,2400000,3000000,600000
45663,West,Kano,Corporate,Store,Refrigerator R55,Home Appliances,Aisha,220000,4,176000,704000,880000,176000
45772,North,Lagos,Corporate,Online,Office Chair Pro,Furniture,Aisha,85000,6,68000,408000,510000,102000
45738,West,Kano,Corporate,Store,Microwave M20,Home Appliances,Musa,60000,4,48000,192000,240000,48000
45769,East,Port Harcourt,Retail,Store,Refrigerator R55,Home Appliances,David,220000,2,176000,352000,440000,88000
45733,East,Abuja,Corporate,Online,Desktop PC D21,Electronics,Chidinma,300000,3,240000,720000,900000,180000
45759,South,Port Harcourt,Corporate,Online,Refrigerator R55,Home Appliances,Grace,220000,8,176000,1408000,1760000,352000
45752,West,Port Harcourt,Retail,Online,Smartphone Z10,Electronics,Aisha,250000,8,200000,1600000,2000000,400000
45738,South,Port Harcourt,Retail,Online,Office Chair Pro,Furniture,Chidinma,85000,2,68000,136000,170000,34000
45777,North,Kano,Corporate,Store,Printer P50,Electronics,Aisha,150000,7,120000,840000,1050000,210000
45730,South,Kano,Retail,Online,Blender B10,Home Appliances,Musa,30000,8,24000,192000,240000,48000
45684,West,Port Harcourt,Corporate,Online,Office Chair Pro,Furniture,Aisha,85000,2,68000,136000,170000,34000
45744,West,Abuja,Retail,Online,Air Conditioner X2,Home Appliances,David,180000,5,144000,720000,900000,180000
45726,West,Kano,Retail,Online,Office Chair Pro,Furniture,Aisha,85000,9,68000,612000,765000,153000
45664,West,Abuja,Corporate,Online,Laptop A13,Electronics,David,420000,9,336000,3024000,3780000,756000
45728,North,Abuja,Retail,Online,Sofa Classic,Furniture,Chidinma,320000,5,256000,1280000,1600000,320000
45769,West,Lagos,Retail,Online,Sofa Classic,Furniture,Aisha,320000,1,256000,256000,320000,64000
45733,North,Kano,Retail,Online,Blender B10,Home Appliances,Peter,30000,10,24000,240000,300000,60000
45702,East,Port Harcourt,Retail,Store,Air Conditioner X2,Home Appliances,Grace,180000,10,144000,1440000,1800000,360000
45732,West,Kano,Corporate,Online,Sofa Classic,Furniture,Musa,320000,9,256000,2304000,2880000,576000
45659,West,Abuja,Corporate,Online,Laptop A13,Electronics,Aisha,420000,2,336000,672000,840000,168000
45684,North,Port Harcourt,Retail,Online,Desktop PC D21,Electronics,Musa,300000,6,240000,1440000,1800000,360000
45684,North,Kano,Corporate,Store,Blender B10,Home Appliances,David,30000,4,24000,96000,120000,24000
45689,South,Abuja,Corporate,Store,Sofa Classic,Furniture,Musa,320000,7,256000,1792000,2240000,448000
45668,North,Kano,Corporate,Store,Sofa Classic,Furniture,Aisha,320000,1,256000,256000,320000,64000
45760,North,Kano,Corporate,Online,Desktop PC D21,Electronics,Peter,300000,3,240000,720000,900000,180000
45692,North,Lagos,Corporate,Online,Blender B10,Home Appliances,Musa,30000,6,24000,144000,180000,36000
45721,East,Kano,Corporate,Store,Refrigerator R55,Home Appliances,Musa,220000,1,176000,176000,220000,44000
45665,North,Abuja,Retail,Online,Blender B10,Home Appliances,Peter,30000,9,24000,216000,270000,54000
45737,West,Port Harcourt,Corporate,Online,Refrigerator R55,Home Appliances,Peter,220000,10,176000,1760000,2200000,440000
45754,East,Kano,Retail,Online,Refrigerator R55,Home Appliances,Chidinma,220000,9,176000,1584000,1980000,396000
45718,West,Abuja,Corporate,Online,Microwave M20,Home Appliances,David,60000,4,48000,192000,240000,48000
45760,South,Kano,Corporate,Store,Refrigerator R55,Home Appliances,David,220000,7,176000,1232000,1540000,308000
45721,West,Kano,Retail,Store,Sofa Classic,Furniture,Musa,320000,9,256000,2304000,2880000,576000
45771,West,Lagos,Corporate,Store,Office Chair Pro,Furniture,Grace,85000,5,68000,340000,425000,85000
45662,North,Abuja,Retail,Online,Smartphone Z10,Electronics,Aisha,250000,10,200000,2000000,2500000,500000
45768,East,Abuja,Retail,Store,Sofa Classic,Furniture,Musa,320000,8,256000,2048000,2560000,512000
45661,North,Port Harcourt,Corporate,Store,Printer P50,Electronics,Peter,150000,7,120000,840000,1050000,210000
45662,North,Kano,Retail,Store,Air Conditioner X2,Home Appliances,Peter,180000,8,144000,1152000,1440000,288000
45753,West,Abuja,Retail,Online,Sofa Classic,Furniture,Musa,320000,10,256000,2560000,3200000,640000
45693,North,Port Harcourt,Corporate,Store,Printer P50,Electronics,Grace,150000,7,120000,840000,1050000,210000
45734,South,Lagos,Corporate,Store,Refrigerator R55,Home Appliances,David,220000,1,176000,176000,220000,44000
45687,North,Abuja,Corporate,Online,Refrigerator R55,Home Appliances,David,220000,7,176000,1232000,1540000,308000
45716,South,Abuja,Corporate,Store,Printer P50,Electronics,David,150000,6,120000,720000,900000,180000
45694,East,Port Harcourt,Retail,Online,Desktop PC D21,Electronics,Musa,300000,8,240000,1920000,2400000,480000
45672,East,Abuja,Corporate,Store,Laptop A13,Electronics,Grace,420000,10,336000,3360000,4200000,840000
45771,North,Lagos,Retail,Store,Blender B10,Home Appliances,David,30000,1,24000,24000,30000,6000
45674,East,Port Harcourt,Corporate,Online,Laptop A13,Electronics,Chidinma,420000,7,336000,2352000,2940000,588000
45690,North,Port Harcourt,Corporate,Store,Air Conditioner X2,Home Appliances,Peter,180000,6,144000,864000,1080000,216000
45740,South,Kano,Retail,Online,Blender B10,Home Appliances,Grace,30000,10,24000,240000,300000,60000
45689,West,Port Harcourt,Retail,Store,Refrigerator R55,Home Appliances,Grace,220000,1,176000,176000,220000,44000
45749,South,Kano,Retail,Online,Sofa Classic,Furniture,Peter,320000,6,256000,1536000,1920000,384000
45744,South,Abuja,Corporate,Store,Microwave M20,Home Appliances,David,60000,10,48000,480000,600000,120000
45757,West,Abuja,Retail,Online,Office Chair Pro,Furniture,Grace,85000,7,68000,476000,595000,119000
45748,East,Abuja,Corporate,Online,Smartphone Z10,Electronics,Grace,250000,1,200000,200000,250000,50000
45766,North,Abuja,Corporate,Store,Refrigerator R55,Home Appliances,David,220000,8,176000,1408000,1760000,352000
45707,North,Lagos,Retail,Online,Smartphone Z10,Electronics,Peter,250000,6,200000,1200000,1500000,300000
45731,North,Abuja,Retail,Online,Office Chair Pro,Furniture,Peter,85000,7,68000,476000,595000,119000
45704,South,Kano,Retail,Store,Office Chair Pro,Furniture,Musa,85000,4,68000,272000,340000,68000
45691,East,Abuja,Corporate,Store,Laptop A13,Electronics,Chidinma,420000,6,336000,2016000,2520000,504000
45694,East,Port Harcourt,Corporate,Store,Smartphone Z10,Electronics,Musa,250000,4,200000,800000,1000000,200000
45734,West,Port Harcourt,Retail,Store,Blender B10,Home Appliances,Aisha,30000,3,24000,72000,90000,18000
45664,North,Abuja,Corporate,Online,Sofa Classic,Furniture,Peter,320000,9,256000,2304000,2880000,576000
45676,North,Port Harcourt,Retail,Store,Refrigerator R55,Home Appliances,Musa,220000,7,176000,1232000,1540000,308000
45743,South,Lagos,Corporate,Online,Printer P50,Electronics,Chidinma,150000,5,120000,600000,750000,150000
45727,South,Port Harcourt,Corporate,Store,Office Chair Pro,Furniture,Peter,85000,9,68000,612000,765000,153000
45683,North,Abuja,Corporate,Online,Smartphone Z10,Electronics,Chidinma,250000,10,200000,2000000,2500000,500000
45757,East,Port Harcourt,Corporate,Online,Office Chair Pro,Furniture,David,85000,7,68000,476000,595000,119000
45718,East,Lagos,Retail,Online,Desktop PC D21,Electronics,Aisha,300000,6,240000,1440000,1800000,360000
45736,West,Port Harcourt,Retail,Store,Desktop PC D21,Electronics,David,300000,10,240000,2400000,3000000,600000
45746,East,Lagos,Corporate,Online,Air Conditioner X2,Home Appliances,Musa,180000,1,144000,144000,180000,36000
45664,South,Abuja,Retail,Online,Printer P50,Electronics,Aisha,150000,7,120000,840000,1050000,210000
45723,North,Port Harcourt,Retail,Online,Refrigerator R55,Home Appliances,David,220000,5,176000,880000,1100000,220000
45689,East,Port Harcourt,Retail,Online,Laptop A13,Electronics,Aisha,420000,2,336000,672000,840000,168000
45682,West,Kano,Retail,Online,Air Conditioner X2,Home Appliances,Peter,180000,9,144000,1296000,1620000,324000
45671,North,Abuja,Retail,Online,Refrigerator R55,Home Appliances,Peter,220000,5,176000,880000,1100000,220000
45756,North,Kano,Retail,Online,Air Conditioner X2,Home Appliances,Grace,180000,1,144000,144000,180000,36000
45757,East,Kano,Corporate,Store,Microwave M20,Home Appliances,Grace,60000,2,48000,96000,120000,24000
45727,North,Kano,Retail,Online,Desktop PC D21,Electronics,David,300000,5,240000,1200000,1500000,300000
45674,North,Kano,Retail,Store,Desktop PC D21,Electronics,Aisha,300000,9,240000,2160000,2700000,540000
45729,South,Abuja,Retail,Online,Refrigerator R55,Home Appliances,Aisha,220000,1,176000,176000,220000,44000
45736,West,Abuja,Corporate,Store,Blender B10,Home Appliances,Aisha,30000,5,24000,120000,150000,30000
45747,South,Port Harcourt,Corporate,Online,Air Conditioner X2,Home Appliances,Chidinma,180000,1,144000,144000,180000,36000
45777,North,Kano,Retail,Online,Desktop PC D21,Electronics,Aisha,300000,6,240000,1440000,1800000,360000
45658,West,Kano,Retail,Store,Refrigerator R55,Home Appliances,Grace,220000,3,176000,528000,660000,132000
45750,North,Port Harcourt,Retail,Store,Sofa Classic,Furniture,Peter,320000,5,256000,1280000,1600000,320000
45718,South,Kano,Retail,Online,Printer P50,Electronics,Peter,150000,2,120000,240000,300000,60000
45706,West,Port Harcourt,Retail,Online,Air Conditioner X2,Home Appliances,David,180000,1,144000,144000,180000,36000
45764,West,Lagos,Corporate,Store,Blender B10,Home Appliances,Aisha,30000,10,24000,240000,300000,60000
45660,North,Lagos,Retail,Store,Printer P50,Electronics,David,150000,4,120000,480000,600000,120000
45658,North,Kano,Retail,Online,Blender B10,Home Appliances,David,30000,1,24000,24000,30000,6000
45742,North,Lagos,Retail,Online,Blender B10,Home Appliances,Peter,30000,6,24000,144000,180000,36000
45764,South,Port Harcourt,Corporate,Online,Air Conditioner X2,Home Appliances,Chidinma,180000,7,144000,1008000,1260000,252000
45684,South,Abuja,Retail,Online,Microwave M20,Home Appliances,Grace,60000,8,48000,384000,480000,96000
45768,South,Lagos,Retail,Online,Microwave M20,Home Appliances,Aisha,60000,2,48000,96000,120000,24000
45705,South,Kano,Retail,Store,Office Chair Pro,Furniture,Peter,85000,1,68000,68000,85000,17000
45750,North,Kano,Corporate,Online,Blender B10,Home Appliances,Aisha,30000,8,24000,192000,240000,48000
45716,North,Abuja,Retail,Store,Microwave M20,Home Appliances,Aisha,60000,10,48000,480000,600000,120000
45751,West,Port Harcourt,Corporate,Store,Printer P50,Electronics,Chidinma,150000,1,120000,120000,150000,30000
45747,South,Port Harcourt,Corporate,Store,Microwave M20,Home Appliances,Grace,60000,9,48000,432000,540000,108000
45758,North,Abuja,Retail,Online,Microwave M20,Home Appliances,Grace,60000,5,48000,240000,300000,60000
45769,East,Port Harcourt,Retail,Store,Refrigerator R55,Home Appliances,Chidinma,220000,8,176000,1408000,1760000,352000
45706,West,Port Harcourt,Retail,Store,Office Chair Pro,Furniture,Aisha,85000,2,68000,136000,170000,34000
45774,South,Abuja,Retail,Store,Sofa Classic,Furniture,Aisha,320000,7,256000,1792000,2240000,448000
45698,South,Abuja,Retail,Online,Smartphone Z10,Electronics,Chidinma,250000,4,200000,800000,1000000,200000
45773,East,Port Harcourt,Corporate,Store,Printer P50,Electronics,David,150000,6,120000,720000,900000,180000
45738,North,Abuja,Retail,Online,Desktop PC D21,Electronics,David,300000,8,240000,1920000,2400000,480000
45724,West,Lagos,Retail,Store,Desktop PC D21,Electronics,Chidinma,300000,10,240000,2400000,3000000,600000
45758,North,Kano,Corporate,Store,Sofa Classic,Furniture,Musa,320000,1,256000,256000,320000,64000
45764,South,Lagos,Corporate,Store,Sofa Classic,Furniture,Musa,320000,3,256000,768000,960000,192000
45721,West,Port Harcourt,Corporate,Online,Printer P50,Electronics,Peter,150000,6,120000,720000,900000,180000
45686,East,Lagos,Retail,Online,Air Conditioner X2,Home Appliances,Grace,180000,9,144000,1296000,1620000,324000
45747,South,Abuja,Retail,Online,Microwave M20,Home Appliances,Peter,60000,2,48000,96000,120000,24000
45699,East,Kano,Retail,Store,Printer P50,Electronics,Peter,150000,5,120000,600000,750000,150000
45758,East,Kano,Retail,Store,Air Conditioner X2,Home Appliances,Peter,180000,10,144000,1440000,1800000,360000
45693,West,Port Harcourt,Retail,Online,Office Chair Pro,Furniture,Aisha,85000,7,68000,476000,595000,119000
45676,East,Abuja,Corporate,Store,Laptop A13,Electronics,David,420000,3,336000,1008000,1260000,252000
45718,East,Abuja,Corporate,Online,Desktop PC D21,Electronics,Aisha,300000,2,240000,480000,600000,120000
45750,East,Lagos,Corporate,Online,Smartphone Z10,Electronics,Aisha,250000,3,200000,600000,750000,150000
45702,East,Port Harcourt,Retail,Store,Printer P50,Electronics,David,150000,7,120000,840000,1050000,210000
45756,West,Port Harcourt,Corporate,Online,Laptop A13,Electronics,Peter,420000,7,336000,2352000,2940000,588000
45700,South,Lagos,Retail,Store,Air Conditioner X2,Home Appliances,Musa,180000,7,144000,1008000,1260000,252000
45670,West,Port Harcourt,Retail,Store,Sofa Classic,Furniture,Grace,320000,2,256000,512000,640000,128000
45736,North,Port Harcourt,Corporate,Store,Sofa Classic,Furniture,Grace,320000,6,256000,1536000,1920000,384000
45730,East,Kano,Corporate,Online,Blender B10,Home Appliances,Aisha,30000,3,24000,72000,90000,18000
45678,North,Port Harcourt,Retail,Online,Laptop A13,Electronics,Chidinma,420000,3,336000,1008000,1260000,252000
45754,South,Lagos,Retail,Store,Blender B10,Home Appliances,Peter,30000,9,24000,216000,270000,54000
45765,East,Port Harcourt,Corporate,Store,Sofa Classic,Furniture,Chidinma,320000,4,256000,1024000,1280000,256000
45750,North,Abuja,Corporate,Store,Printer P50,Electronics,David,150000,5,120000,600000,750000,150000
45702,South,Port Harcourt,Corporate,Store,Office Chair Pro,Furniture,Peter,85000,8,68000,544000,680000,136000
45760,North,Abuja,Retail,Store,Microwave M20,Home Appliances,Chidinma,60000,1,48000,48000,60000,12000
45747,South,Lagos,Retail,Online,Refrigerator R55,Home Appliances,Musa,220000,3,176000,528000,660000,132000
45699,West,Abuja,Corporate,Online,Air Conditioner X2,Home Appliances,Aisha,180000,2,144000,288000,360000,72000
45733,South,Port Harcourt,Corporate,Online,Smartphone Z10,Electronics,David,250000,9,200000,1800000,2250000,450000
45769,West,Port Harcourt,Corporate,Online,Desktop PC D21,Electronics,Aisha,300000,8,240000,1920000,2400000,480000
45775,West,Lagos,Retail,Online,Printer P50,Electronics,Chidinma,150000,6,120000,720000,900000,180000
45701,North,Abuja,Corporate,Store,Office Chair Pro,Furniture,Musa,85000,9,68000,612000,765000,153000
45701,North,Kano,Corporate,Online,Microwave M20,Home Appliances,David,60000,3,48000,144000,180000,36000
45754,South,Abuja,Retail,Store,Laptop A13,Electronics,Peter,420000,7,336000,2352000,2940000,588000
45750,South,Port Harcourt,Corporate,Online,Office Chair Pro,Furniture,David,85000,5,68000,340000,425000,85000
45718,East,Port Harcourt,Corporate,Online,Microwave M20,Home Appliances,David,60000,7,48000,336000,420000,84000
45687,East,Abuja,Retail,Online,Air Conditioner X2,Home Appliances,Peter,180000,2,144000,288000,360000,72000
45678,West,Port Harcourt,Corporate,Store,Smartphone Z10,Electronics,Aisha,250000,3,200000,600000,750000,150000
45673,East,Kano,Corporate,Online,Air Conditioner X2,Home Appliances,Grace,180000,6,144000,864000,1080000,216000
45749,East,Abuja,Retail,Store,Office Chair Pro,Furniture,Grace,85000,2,68000,136000,170000,34000
45702,North,Abuja,Corporate,Store,Smartphone Z10,Electronics,Musa,250000,5,200000,1000000,1250000,250000
45697,West,Port Harcourt,Corporate,Store,Refrigerator R55,Home Appliances,Aisha,220000,2,176000,352000,440000,88000
45761,South,Abuja,Retail,Online,Blender B10,Home Appliances,David,30000,2,24000,48000,60000,12000
45738,East,Kano,Corporate,Store,Laptop A13,Electronics,Aisha,420000,10,336000,3360000,4200000,840000
45698,North,Abuja,Corporate,Online,Refrigerator R55,Home Appliances,Peter,220000,2,176000,352000,440000,88000
45694,South,Kano,Corporate,Store,Refrigerator R55,Home Appliances,David,220000,10,176000,1760000,2200000,440000
45715,West,Lagos,Corporate,Store,Sofa Classic,Furniture,Peter,320000,6,256000,1536000,1920000,384000
45726,North,Port Harcourt,Corporate,Store,Laptop A13,Electronics,Peter,420000,8,336000,2688000,3360000,672000
45760,East,Abuja,Retail,Store,Refrigerator R55,Home Appliances,Peter,220000,9,176000,1584000,1980000,396000
45715,North,Lagos,Corporate,Online,Refrigerator R55,Home Appliances,Grace,220000,2,176000,352000,440000,88000
45722,South,Abuja,Retail,Online,Printer P50,Electronics,Aisha,150000,4,120000,480000,600000,120000
45712,East,Kano,Retail,Store,Desktop PC D21,Electronics,Grace,300000,7,240000,1680000,2100000,420000
45667,South,Lagos,Corporate,Online,Laptop A13,Electronics,Grace,420000,4,336000,1344000,1680000,336000
45705,West,Kano,Corporate,Store,Microwave M20,Home Appliances,Aisha,60000,4,48000,192000,240000,48000
45693,North,Kano,Retail,Online,Air Conditioner X2,Home Appliances,Chidinma,180000,6,144000,864000,1080000,216000
